context_tokens,gpu_model,deployment,model,tp_size,dp_size,ep_size,parallelism,target_fraction,sweet_total_concurrency,sweet_batch_per_dp_group,peak_throughput_tokens_per_s,sweet_throughput_tokens_per_s,sweet_normalized_throughput,dominant_time_at_sweet
8192,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,1872,208,185728.5326238334,167385.95615118658,0.9012398568301991,weight
8192,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,1980,220,185728.5326238334,177042.70124813824,0.953233726380173,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,936,104,92863.20170034758,83791.75123124612,0.9023138304193586,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,990,110,92863.20170034758,88592.28073292607,0.9540084674099114,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,450,50,46430.52829109077,41848.31860446648,0.9013104124532751,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,486,54,46430.52829109077,44788.09125135712,0.9646259239301223,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,171,19,23215.264145545385,21376.088321191142,0.9207773035523634,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,189,21,23215.264145545385,22539.78205954132,0.9709035364935239,weight
131072,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,18,2,11607.632072772692,10940.985539664112,0.9425682577696194,weight
131072,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,27,3,11607.632072772692,11225.417234290286,0.967072109446082,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,9,1,5802.693444210822,5509.628813417346,0.9494950692103408,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,18,2,5802.693444210822,5665.708569327302,0.9763928809611361,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,9,1,2901.346722105411,2832.854284663651,0.9763928809611361,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,9,1,2901.346722105411,2832.854284663651,0.9763928809611361,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.9,9,1,1450.6733610527056,1436.7780567020206,0.9904214796219863,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,8,9,72,TP8/DP9/EP72,0.95,9,1,1450.6733610527056,1436.7780567020206,0.9904214796219863,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,1254,209,185567.65923895195,167124.85676460975,0.9006141342194022,weight
8192,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,1326,221,185567.65923895195,176720.41493973014,0.9523233502243547,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,630,105,92783.82961947598,84054.5502173934,0.9059180954495734,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,666,111,92783.82961947598,88826.2775203431,0.9573465320911677,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,306,51,46391.91480973799,42298.85378413735,0.911772104204212,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,324,54,46391.91480973799,44495.625439447926,0.9591245720710796,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,114,19,23195.957404868994,21187.18616603669,0.9133999427671543,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,126,21,23195.957404868994,22349.67830684425,0.9635160953586204,weight
131072,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,12,2,11597.978702434497,10486.373667235799,0.9041552788016963,weight
131072,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,24,4,11597.978702434497,11082.61423280837,0.955564285566592,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,5798.989351217248,5279.127457407506,0.9103530180305264,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,12,2,5798.989351217248,5541.307116404185,0.955564285566592,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,2898.6136852307986,2770.6535582020924,0.9558547150726926,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,6,1,2898.6136852307986,2770.6535582020924,0.9558547150726926,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,1448.2617385894685,1420.6027938464156,0.9809019709586534,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,6,1,1448.2617385894685,1420.6027938464156,0.9809019709586534,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,844,211,185404.7334597445,166942.0212226602,0.9004194127487422,weight
8192,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,892,223,185404.7334597445,176436.2435880975,0.9516275032234048,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,424,106,92702.36672987224,83952.1287664435,0.905609335855186,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,448,112,92702.36672987224,88675.07077259429,0.9565567083199377,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,204,51,46350.53852181551,41835.64798337448,0.902592490132212,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,220,55,46350.53852181551,44742.28698966502,0.9653024197034185,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,76,19,23175.269260907757,20876.412213207026,0.9008055948856455,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,84,21,23175.269260907757,22036.591001031702,0.9508666653639798,weight
131072,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,16,4,11587.634630453878,10687.320327718053,0.9223038755148806,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,28,7,11587.634630453878,11084.263559384979,0.9565596355837824,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,8,2,5793.159601492091,5343.660163859026,0.9224085872729467,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,16,4,5793.159601492091,5576.65266460868,0.9626271410116776,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,4,1,2896.5798007460453,2671.830081929513,0.9224085872729467,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,8,2,2896.5798007460453,2788.32633230434,0.9626271410116776,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,4,1,1448.2899003730226,1394.16316615217,0.9626271410116776,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,4,1,1448.2899003730226,1394.16316615217,0.9626271410116776,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,642,214,185290.20613418386,167385.31506600848,0.9033683892865391,weight
8192,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,678,226,185290.20613418386,176771.3172398819,0.9540240735220904,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,321,107,92644.57470366314,83771.76001468099,0.9042273687653798,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,339,113,92644.57470366314,88442.37652248588,0.9546417240877991,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,156,52,46322.28735183157,42056.402057030464,0.9079085783825734,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,165,55,46322.28735183157,44218.00041209499,0.9545729051816053,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,60,20,23160.61315511789,21123.663535742548,0.9120511358774096,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,66,22,23160.61315511789,22242.39784681299,0.960354447347522,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,15,5,11580.306577558946,10535.17197524393,0.909748969484077,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,27,9,11580.306577558946,11007.806771935233,0.9505626382350585,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,9,3,5790.153288779473,5353.787985502261,0.9246366578717651,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,15,5,5790.153288779473,5534.942347138411,0.9559232840802978,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,6,2,2895.0766443897364,2732.7954115478756,0.943945790465914,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,9,3,2895.0766443897364,2791.081399194255,0.9640785865213586,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,3,1,1446.9767167745918,1366.3977057739378,0.9443121578484898,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,6,2,1446.9767167745918,1410.5834002496754,0.9748487200222271,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,438,219,185127.84852558095,167151.72636096796,0.9028988760590007,weight
8192,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,476,238,185127.84852558095,175894.56291265893,0.9501248154372293,kv
16384,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,220,110,92563.92426279048,84021.28678542867,0.90771094089411,weight
16384,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,238,119,92563.92426279048,87947.28145632947,0.9501248154372293,kv
32768,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,106,53,46281.566618632474,41707.245063472474,0.9011632083923792,weight
32768,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,120,60,46281.566618632474,43994.65283542515,0.9505869409725937,kv
65536,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,42,21,23140.783309316237,21016.07935656541,0.9081835768327062,weight
65536,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,60,30,23140.783309316237,21997.326417712575,0.9505869409725937,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,16,8,11569.993990580273,10477.367240425121,0.9055637581968741,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,30,15,11569.993990580273,10998.663208856287,0.9506196129238152,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,8,4,5784.9969952901365,5238.6836202125605,0.9055637581968741,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,16,8,5784.9969952901365,5518.94533731895,0.9540100611654954,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,4,2,2892.09202823664,2619.3418101062803,0.9056910307599512,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,8,4,2892.09202823664,2759.472668659475,0.9541441426198234,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,2,1,1446.04601411832,1309.6709050531401,0.9056910307599512,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,4,2,1446.04601411832,1379.7363343297375,0.9541441426198234,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,285,285,184850.7802610699,166421.0781366674,0.9002995708301923,kv
8192,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,553,553,184850.7802610699,175620.25295167082,0.950064980540723,kv
16384,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,143,143,92425.39013053494,83241.99779010487,0.9006399396587873,kv
16384,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,277,277,92425.39013053494,87819.44466512602,0.9501657990417588,kv
32768,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,72,72,46212.46065874454,41652.16501121491,0.9013189173975156,kv
32768,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,139,139,46212.46065874454,43918.993184323546,0.9503712323098941,kv
65536,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,36,36,23106.23032937227,20826.082505607454,0.9013189173975156,kv
65536,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,70,70,23106.23032937227,21968.673883553583,0.9507684105281058,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,18,18,11552.88012438147,10413.041252803727,0.9013372544936045,kv
131072,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,35,35,11552.88012438147,10984.336941776792,0.9507877536611142,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,9,9,5776.203490070599,5206.520626401863,0.9013741699633624,kv
262144,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,18,18,5776.203490070599,5501.045132184229,0.9523634583928056,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,5,5,2888.1017450352997,2631.437608331879,0.911130507384433,kv
524288,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,9,9,2888.1017450352997,2750.5225660921146,0.9523634583928056,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,3,3,1443.809070170747,1337.4330633700806,0.926322663433548,kv
1048576,B200,B200x72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,5,5,1443.809070170747,1383.0851736334423,0.9579418790255118,kv
8192,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,1017,113,88261.253309797,79788.17299205648,0.9039999999999999,weight
8192,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,1071,119,88261.253309797,84024.71315092673,0.9519999999999998,weight
16384,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,504,56,43777.58164165931,39541.041482789056,0.903225806451613,weight
16384,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,531,59,43777.58164165931,41659.31156222418,0.9516129032258065,weight
32768,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,252,28,21888.790820829654,19770.520741394528,0.903225806451613,weight
32768,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,270,30,21888.790820829654,21182.70079435128,0.9677419354838711,weight
65536,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,126,14,10591.35039717564,9885.260370697264,0.9333333333333333,weight
65536,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,135,15,10591.35039717564,10591.35039717564,1.0,weight
131072,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,63,7,4942.630185348632,4942.630185348632,1.0,weight
131072,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,63,7,4942.630185348632,4942.630185348632,1.0,weight
262144,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,27,3,2118.270079435128,2118.270079435128,1.0,weight
262144,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,27,3,2118.270079435128,2118.270079435128,1.0,weight
524288,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.9,9,1,706.090026478376,706.090026478376,1.0,weight
524288,B200,B200x72,Llama-3.1-405B,8,9,1,TP8/DP9/EP1,0.95,9,1,706.090026478376,706.090026478376,1.0,weight
8192,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,1044,174,135073.61165894865,122176.01271442193,0.904514295678328,weight
8192,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,1098,183,135073.61165894865,128495.46164792651,0.9512995178685864,weight
16384,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,522,87,67534.75694754861,61088.006357210965,0.9045417370000375,weight
16384,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,552,92,67534.75694754861,64598.811320269066,0.9565268942988902,weight
32768,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,264,44,33765.307829347155,30895.083674911293,0.9149948767254773,weight
32768,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,276,46,33765.307829347155,32299.405660134533,0.9565855529402717,weight
65536,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,132,22,16882.653914673578,15447.541837455647,0.9149948767254773,weight
65536,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,138,23,16882.653914673578,16149.702830067266,0.9565855529402717,weight
131072,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,66,11,8439.180863672273,7723.770918727823,0.9152275610036942,weight
131072,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,72,12,8439.180863672273,8408.007201260358,0.996306079592854,kv
262144,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,36,6,4217.2450430275985,4204.003600630179,0.9968601676539257,kv
262144,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,36,6,4217.2450430275985,4204.003600630179,0.9968601676539257,kv
524288,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,18,3,2108.6225215137993,2102.0018003150894,0.9968601676539257,kv
524288,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,18,3,2108.6225215137993,2102.0018003150894,0.9968601676539257,kv
1048576,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,12,2,1054.3112607568996,1054.3112607568996,1.0,kv
1048576,B200,B200x72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,12,2,1054.3112607568996,1054.3112607568996,1.0,kv
8192,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,700,175,135134.04472842603,121737.06090383117,0.9008615197486445,weight
8192,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,740,185,135134.04472842603,128693.4643840501,0.9523393208771385,weight
16384,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,352,88,67565.96836273014,61216.350625926534,0.9060234332361601,weight
16384,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,372,93,67565.96836273014,64694.55236603599,0.9575020373973054,weight
32768,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,176,44,33782.98418136507,30608.175312963267,0.9060234332361601,weight
32768,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,188,47,33782.98418136507,32695.096357028942,0.9677977582295345,weight
65536,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,88,22,16891.492090682535,15304.087656481634,0.9060234332361601,weight
65536,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,96,24,16891.492090682535,16660.18097956666,0.986306058110552,kv
131072,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,44,11,8444.673669398668,7652.043828240817,0.9061384877393027,weight
131072,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,48,12,8444.673669398668,8330.09048978333,0.9864313075790533,kv
262144,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,24,6,4222.336834699334,4165.045244891665,0.9864313075790533,kv
262144,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,24,6,4222.336834699334,4165.045244891665,0.9864313075790533,kv
524288,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,12,3,2111.168417349667,2082.5226224458324,0.9864313075790533,kv
524288,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,12,3,2111.168417349667,2082.5226224458324,0.9864313075790533,kv
1048576,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,8,2,1055.5842086748335,1046.9435733544897,0.9918143571594433,kv
1048576,B200,B200x72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,8,2,1055.5842086748335,1046.9435733544897,0.9918143571594433,kv
8192,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,531,177,135125.6465403695,121892.46312843099,0.9020675663669441,weight
8192,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,561,187,135125.6465403695,128779.04296619545,0.9530318356532121,weight
16384,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,267,89,67562.82327018474,61290.560556103715,0.907163993295571,weight
16384,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,282,94,67562.82327018474,64733.85047498595,0.9581282625818389,weight
32768,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,135,45,33780.681201108906,30989.60926994008,0.917376683005516,weight
32768,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,141,47,33780.681201108906,32366.925237492975,0.9581489800279835,weight
65536,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,69,23,16889.604386651383,15839.133626858264,0.9378037083791404,weight
65536,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,72,24,16889.604386651383,16493.30633688866,0.9765359779489013,kv
131072,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,36,12,8444.802193325691,8246.65316844433,0.9765359779489013,kv
131072,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,36,12,8444.802193325691,8246.65316844433,0.9765359779489013,kv
262144,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,18,6,4221.645045309886,4123.326584222165,0.9767108650697791,kv
262144,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,18,6,4221.645045309886,4123.326584222165,0.9767108650697791,kv
524288,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,9,3,2110.015375711733,2061.6632921110827,0.9770844875552905,kv
524288,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,9,3,2110.015375711733,2061.6632921110827,0.9770844875552905,kv
1048576,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,6,2,1054.0806391342057,1039.0161920956177,0.9857084491647987,kv
1048576,B200,B200x72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,6,2,1054.0806391342057,1039.0161920956177,0.9857084491647987,kv
8192,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,362,181,135081.71461155076,121984.18737671633,0.9030399690106209,weight
8192,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,382,191,135081.71461155076,128723.64524283327,0.9529316800056828,weight
16384,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,182,91,67540.39154613137,61329.06658166402,0.9080354018939185,weight
16384,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,192,96,67540.39154613137,64566.6794041277,0.9559713517507139,kv
32768,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,92,46,33770.19577306569,31001.506184137856,0.9180138129037418,weight
32768,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,96,48,33770.19577306569,32283.33970206385,0.9559713517507139,kv
65536,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,46,23,16885.097886532843,15500.753092068928,0.9180138129037418,weight
65536,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,48,24,16885.097886532843,16141.669851031926,0.9559713517507139,kv
131072,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,24,12,8442.548943266422,8070.834925515963,0.9559713517507139,kv
131072,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,24,12,8442.548943266422,8070.834925515963,0.9559713517507139,kv
262144,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,12,6,4220.802256634052,4035.4174627579814,0.9560783039326962,kv
262144,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,12,6,4220.802256634052,4035.4174627579814,0.9560783039326962,kv
524288,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,6,3,2110.401128317026,2017.7087313789907,0.9560783039326962,kv
524288,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,6,3,2110.401128317026,2017.7087313789907,0.9560783039326962,kv
1048576,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,4,2,1054.695854465664,1022.1828672392082,0.9691731155585818,kv
1048576,B200,B200x72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,4,2,1054.695854465664,1022.1828672392082,0.9691731155585818,kv
8192,B200,B200x72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,208,208,134959.25422590514,121507.7897392371,0.9003294396977627,kv
8192,B200,B200x72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,403,403,134959.25422590514,128216.11488129411,0.9500357394289994,kv
16384,B200,B200x72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,104,104,67479.38860567537,60753.89486961855,0.9003326219305554,kv
