deployment,gpu_model,gpus_per_node,hbm_gb_per_gpu,node_hbm_gb,usable_hbm_gb,node_source,tp_size,dp_size,ep_size,parallelism,kv_replication_factor,dense_params_b_est,expert_params_b_est,resident_weight_gb_bf16,weight_gb_per_gpu_after_tp_ep,residual_hbm_gb_for_kv,residual_hbm_gb_for_kv_per_gpu,kv_bytes_per_token_per_gpu_bf16,max_resident_kv_tokens,max_resident_kv_tokens_per_gpu,max_resident_kv_tokens_per_dp_replica,max_resident_kv_k_tokens,feasible_after_tp_dp_ep_weights,policy,model,params_b,active_params_b,num_experts,experts_per_token,dense_params_b_config,expert_params_b_config,weight_gb_bf16,layers,kv_formula,kv_heads,head_dim,mla_kv_lora_rank,mla_qk_rope_head_dim,kv_bytes_per_token_bf16,kv_mb_per_1k_tokens_bf16,model_source
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,7.7116288,347.2883712,710.0,710.0,0.0,0.0,376832.0,0,0,0,0.0,False,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,7.7116288,347.2883712,710.0,710.0,0.0,0.0,376832.0,0,0,0,0.0,False,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,405.0,0.0,810.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,405.0,0.0,810.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,12.06976512,468.0843264,960.30818304,960.30818304,0.0,0.0,253952.0,0,0,0,0.0,False,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,12.06976512,468.0843264,960.30818304,960.30818304,0.0,0.0,253952.0,0,0,0,0.0,False,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,17.116751872,653.908770816,1342.051045376,1342.051045376,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,17.116751872,653.908770816,1342.051045376,1342.051045376,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,11.721304064,1014.68602368,2052.814655488,2052.814655488,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,11.721304064,1014.68602368,2052.814655488,2052.814655488,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,6.974609408,277.025390592,568.0,568.0,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,6.974609408,277.025390592,568.0,568.0,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,52.603813888,1547.396186112,3200.0,3200.0,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx1,H100NVL,1,94,94,84.60000000000001,NVIDIA H100 NVL 94GB public product specifications,1,1,1,TP1/DP1/EP1,1,52.603813888,1547.396186112,3200.0,3200.0,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,2,1,2,TP2/DP1/EP2,1,1.540882432,28.991029248,61.06382336,30.53191168,108.13617664000002,54.06808832000001,49152.0,1100018,1100018,1100018,1100.0180729166668,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,1.540882432,28.991029248,64.145588224,32.072794112,105.05441177600002,52.52720588800001,98304.0,1068668,534334,534334,1068.6687395833337,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,2,1,1,TP2/DP1/EP1,1,32.8,0.0,65.6,32.8,103.60000000000002,51.80000000000001,81920.0,632324,632324,632324,632.3242187500001,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,1,TP1/DP2/EP1,1,32.8,0.0,131.2,65.6,38.00000000000003,19.000000000000014,163840.0,231933,115966,115966,231.93359375000017,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,2,1,1,TP2/DP1/EP1,1,70.6,0.0,141.2,70.6,28.00000000000003,14.000000000000014,163840.0,85449,85449,85449,85.44921875000009,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,2,1,1,TP2/DP1/EP1,1,70.6,0.0,141.2,70.6,28.00000000000003,14.000000000000014,163840.0,85449,85449,85449,85.44921875000009,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,7.996440576,227.096395776,486.178553856,243.089276928,0.0,0.0,192512.0,0,0,0,0.0,False,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,7.996440576,227.096395776,486.178553856,243.089276928,0.0,0.0,192512.0,0,0,0,0.0,False,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,7.7116288,347.2883712,725.4232575999999,362.71162879999997,0.0,0.0,376832.0,0,0,0,0.0,False,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,7.7116288,347.2883712,725.4232575999999,362.71162879999997,0.0,0.0,376832.0,0,0,0,0.0,False,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,1,TP1/DP2/EP1,1,405.0,0.0,1620.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,1,TP1/DP2/EP1,1,405.0,0.0,1620.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,12.06976512,468.0843264,984.44771328,492.22385664,0.0,0.0,253952.0,0,0,0,0.0,False,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,12.06976512,468.0843264,984.44771328,492.22385664,0.0,0.0,253952.0,0,0,0,0.0,False,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,17.116751872,653.908770816,1376.28454912,688.14227456,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,17.116751872,653.908770816,1376.28454912,688.14227456,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,11.721304064,1014.68602368,2076.257263616,1038.128631808,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,11.721304064,1014.68602368,2076.257263616,1038.128631808,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,6.974609408,277.025390592,581.949218816,290.974609408,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,6.974609408,277.025390592,581.949218816,290.974609408,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,52.603813888,1547.396186112,3305.2076277759998,1652.6038138879999,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx2,H100NVL,2,94,188,169.20000000000002,NVIDIA H100 NVL 94GB public product specifications,1,2,2,TP1/DP2/EP2,1,52.603813888,1547.396186112,3305.2076277759998,1652.6038138879999,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,4,1,4,TP4/DP1/EP4,1,1.540882432,28.991029248,61.06382336,15.26595584,277.33617664,69.33404416,24576.0,2821209,2821209,2821209,2821.2094791666664,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,1.540882432,28.991029248,70.30911795200001,17.577279488000002,268.090882048,67.022720512,98304.0,2727161,681790,681790,2727.161479166667,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,4,1,1,TP4/DP1/EP1,1,32.8,0.0,65.6,16.4,272.80000000000007,68.20000000000002,40960.0,1665039,1665039,1665039,1665.0390625000005,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,1,TP1/DP4/EP1,1,32.8,0.0,262.4,65.6,76.00000000000006,19.000000000000014,163840.0,463867,115966,115966,463.86718750000034,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,4,1,1,TP4/DP1/EP1,1,70.6,0.0,141.2,35.3,197.20000000000005,49.30000000000001,81920.0,601806,601806,601806,601.8066406250001,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,2,2,1,TP2/DP2/EP1,1,70.6,0.0,282.4,70.6,56.00000000000006,14.000000000000014,163840.0,170898,85449,85449,170.89843750000017,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,7.996440576,227.096395776,518.16431616,129.54107904,0.0,0.0,192512.0,0,0,0,0.0,False,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,7.996440576,227.096395776,518.16431616,129.54107904,0.0,0.0,192512.0,0,0,0,0.0,False,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,7.7116288,347.2883712,756.2697727999999,189.06744319999999,0.0,0.0,376832.0,0,0,0,0.0,False,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,7.7116288,347.2883712,756.2697727999999,189.06744319999999,0.0,0.0,376832.0,0,0,0,0.0,False,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,1,TP1/DP4/EP1,1,405.0,0.0,3240.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,1,TP1/DP4/EP1,1,405.0,0.0,3240.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,12.06976512,468.0843264,1032.72677376,258.18169344,0.0,0.0,253952.0,0,0,0,0.0,False,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,12.06976512,468.0843264,1032.72677376,258.18169344,0.0,0.0,253952.0,0,0,0,0.0,False,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,17.116751872,653.908770816,1444.751556608,361.187889152,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,17.116751872,653.908770816,1444.751556608,361.187889152,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,11.721304064,1014.68602368,2123.142479872,530.785619968,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,11.721304064,1014.68602368,2123.142479872,530.785619968,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,6.974609408,277.025390592,609.8476564480001,152.46191411200002,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,6.974609408,277.025390592,609.8476564480001,152.46191411200002,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,52.603813888,1547.396186112,3515.6228833279997,878.9057208319999,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx4,H100NVL,4,94,376,338.40000000000003,NVIDIA H100 NVL 94GB public product specifications,1,4,4,TP1/DP4/EP4,1,52.603813888,1547.396186112,3515.6228833279997,878.9057208319999,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,8,1,8,TP8/DP1/EP8,1,1.540882432,28.991029248,61.06382336,7.63297792,615.73617664,76.96702208,12288.0,6263592,6263592,6263592,6263.592291666667,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,1.540882432,28.991029248,82.63617740800001,10.329522176000001,594.1638225920001,74.27047782400001,98304.0,6044146,755518,755518,6044.146958333335,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
